{'Regression Discontinuity': (0.0024500140802407432, 0.0011489391326904297), 'Propensity Stratification': (0.0021428321663302806, 0.002933025360107422), 'Direct Difference': (0.44388100839942407, 0.0004546642303466797), 'Adjusted Direct': (0.006421682915720304, 9.905930280685425), 'Horvitz-Thompson': (0.00016524123854032605, 0.00045490264892578125), 'Doubly Robust': (0.0004142853450075718, 13.10016393661499), 'TMLE': (0.01755559207930024, 27.218018531799316), 'Off-policy': (0.0032783398982888273, 15.859267473220825), 'Double-Double': (4.7736472635550975e-05, 33.64366579055786), 'Direct Prediction': (0.00017035877781780697, 13.989397764205933), 'SNet': (0.041782892178956636, 15.515045404434204), 'FlexTENet': (5.044775718113595e-07, 146.55431842803955), 'OffsetNet': (0.0010616096665966449, 167.75316500663757), 'TNet': (0.0001006302642305495, 130.63947176933289), 'TARNet': (8.170934310981653e-05, 115.91202163696289), 'DragonNet': (0.011691824281202468, 4.837503910064697), 'SNet3': (0.061448025079132315, 8.373854875564575), 'DRNet': (0.0018324995194120726, 136.2828130722046), 'RANet': (0.0001070829881078113, 203.8638141155243), 'PWNet': (1.349994219674642, 134.90539598464966), 'RNet': (0.005027370329393531, 71.3764259815216), 'XNet': (0.00022741637578503336, 249.07446312904358)}
{'Regression Discontinuity': (0.0028705059624590493, 0.0009393692016601562), 'Propensity Stratification': (0.0014865781900209676, 0.0027582645416259766), 'Direct Difference': (0.42041263964705317, 0.00046634674072265625), 'Adjusted Direct': (0.005435856595426745, 10.135004758834839), 'Horvitz-Thompson': (0.01640363449926758, 0.0004487037658691406), 'Doubly Robust': (0.0018424067546132638, 10.00844144821167), 'TMLE': (0.0027188270064946074, 20.889058828353882), 'Off-policy': (0.0009747513727371289, 10.341018199920654), 'Double-Double': (1.0289501568728101e-06, 21.031575679779053), 'Direct Prediction': (0.009172673466735611, 9.90467882156372), 'SNet': (0.0026033184733225733, 13.54847002029419), 'FlexTENet': (5.6032817566992325e-05, 131.36482310295105), 'OffsetNet': (0.0012467612470157922, 97.60292792320251), 'TNet': (7.492963563558044e-05, 99.08230137825012), 'TARNet': (2.685048928741059e-06, 72.25505948066711), 'DragonNet': (0.018347791437666218, 3.514540195465088), 'SNet3': (0.000240652156622833, 12.56186556816101), 'DRNet': (8.613765684503651e-05, 104.2293655872345), 'RANet': (8.99821982960888e-05, 146.21956539154053), 'PWNet': (0.008186863421601019, 102.82120132446289), 'RNet': (0.00437767610823675, 48.7018768787384), 'XNet': (0.0001870149588624058, 202.4204227924347)}
{'Regression Discontinuity': (0.007118323581634, 0.0011534690856933594), 'Propensity Stratification': (0.0015771639567341322, 0.002916574478149414), 'Direct Difference': (0.29544896505588236, 0.0004754066467285156), 'Adjusted Direct': (0.006537155256482515, 10.0018150806427), 'Horvitz-Thompson': (0.005923205880384178, 0.0004904270172119141), 'Doubly Robust': (0.0002451892461111544, 9.729098320007324), 'TMLE': (0.0042297536325420606, 20.540193796157837), 'Off-policy': (0.008608666633145693, 12.363731145858765), 'Double-Double': (0.00021341286485266662, 34.68501400947571), 'Direct Prediction': (0.0008096314802155636, 9.700271606445312), 'SNet': (0.0007499502910984364, 23.930601835250854), 'FlexTENet': (0.0001671710716332582, 131.43994617462158), 'OffsetNet': (0.0012093244922203414, 122.9214677810669), 'TNet': (0.00014684105258226565, 134.9856677055359), 'TARNet': (0.0001055896035603459, 103.44323754310608), 'DragonNet': (0.007912792474954985, 5.294862985610962), 'SNet3': (8.665508402708798e-05, 21.50515079498291), 'DRNet': (0.0006620357404889692, 140.19594168663025), 'RANet': (0.00021362443683758725, 186.38205480575562), 'PWNet': (39.50140940173575, 140.1971995830536), 'RNet': (0.00418802643466209, 42.24496078491211), 'XNet': (0.0001063964100045348, 278.9655532836914)}
{'Regression Discontinuity': (0.0011272096185903954, 0.0010135173797607422), 'Propensity Stratification': (0.001743803109742202, 0.0027675628662109375), 'Direct Difference': (0.45723846023645787, 0.0004665851593017578), 'Adjusted Direct': (0.005910165926034593, 9.945076942443848), 'Horvitz-Thompson': (0.0016846182701664273, 0.00045609474182128906), 'Doubly Robust': (8.01017150675834e-05, 9.935279607772827), 'TMLE': (2.7284624517398917, 20.059450387954712), 'Off-policy': (0.0010428640788841552, 10.199968576431274), 'Double-Double': (7.461703483448993e-10, 20.050170183181763), 'Direct Prediction': (0.006794394195523965, 9.915457487106323), 'SNet': (0.014465363941698527, 15.967651605606079), 'FlexTENet': (1.2090944608742156e-05, 117.5875334739685), 'OffsetNet': (0.0009706518160574325, 138.20282340049744), 'TNet': (0.00040786130064270315, 96.53163456916809), 'TARNet': (1.1401581414771744e-05, 90.76136207580566), 'DragonNet': (0.0023494745817451454, 2.913163661956787), 'SNet3': (0.05439050885048408, 7.075695276260376), 'DRNet': (0.0011324273456728077, 100.40258693695068), 'RANet': (0.00029720571382526494, 175.2745544910431), 'PWNet': (0.007295937485590359, 100.450528383255), 'RNet': (0.0045165556904981224, 56.391278982162476), 'XNet': (3.4764229873351597e-09, 223.75962734222412)}
{'Regression Discontinuity': (0.0019138006681575076, 0.0009884834289550781), 'Propensity Stratification': (0.0018028248514207106, 0.0028150081634521484), 'Direct Difference': (0.4222106135441705, 0.0004642009735107422), 'Adjusted Direct': (0.006241612713205174, 9.700281620025635), 'Horvitz-Thompson': (4.940885711426484e-05, 0.0004444122314453125), 'Doubly Robust': (0.0020981057177876104, 11.192692995071411), 'TMLE': (0.002122463074704074, 19.77756404876709), 'Off-policy': (0.005899976396162038, 13.981359958648682), 'Double-Double': (0.00012603237567776682, 34.30686831474304), 'Direct Prediction': (4.4997632247891875e-05, 10.65025782585144), 'SNet': (0.14038424521476447, 6.88311505317688), 'FlexTENet': (6.527676357825319e-05, 157.19935774803162), 'OffsetNet': (0.0006261535450797761, 151.2702443599701), 'TNet': (4.7263362674300034e-05, 129.88719415664673), 'TARNet': (7.243561906795764e-06, 88.76051664352417), 'DragonNet': (3.099572910437299e-05, 2.4176831245422363), 'SNet3': (0.111597330965316, 4.805123567581177), 'RANet': (6.709167378555691e-05, 184.49900102615356)}
{'Regression Discontinuity': (0.0016391392028000144, 0.0009303092956542969), 'Propensity Stratification': (0.0019695517875304496, 0.002566814422607422), 'Direct Difference': (0.39690212402862535, 0.0004596710205078125), 'Adjusted Direct': (0.005769714857601548, 10.303146123886108), 'Horvitz-Thompson': (0.004656291291714942, 0.00048065185546875), 'Doubly Robust': (2.188595599883901e-06, 10.027019023895264), 'TMLE': (0.7411656073953832, 19.012121200561523), 'Off-policy': (0.011135166107135663, 9.829355239868164), 'Double-Double': (6.725878517228176e-05, 20.53634238243103), 'Direct Prediction': (7.24233611330138e-05, 10.105545043945312), 'SNet': (0.05649960923322682, 11.18615174293518), 'FlexTENet': (0.0001480276371943984, 164.80913019180298), 'OffsetNet': (0.0017185707701067507, 115.21604323387146), 'TNet': (0.0015597187349891896, 63.06173658370972), 'TARNet': (0.00014468671947271227, 95.72494053840637), 'DragonNet': (0.009567863890599966, 4.535394668579102), 'SNet3': (0.005297631643668114, 12.375126123428345), 'DRNet': (153.8660603510059, 67.38671517372131), 'RANet': (0.0014590648960755136, 102.32586812973022), 'PWNet': (0.0035446629834015465, 67.92037153244019), 'RNet': (0.005103419369734484, 58.84447908401489), 'XNet': (0.0005033094523145613, 142.06407594680786)}
{'Regression Discontinuity': (0.0019732115310081093, 0.0009093284606933594), 'Propensity Stratification': (0.002157434642642226, 0.002696990966796875), 'Direct Difference': (0.5462343651940332, 0.00044846534729003906), 'Adjusted Direct': (0.004565664255871027, 10.377295017242432), 'Horvitz-Thompson': (0.00502201116875773, 0.0004723072052001953), 'Doubly Robust': (0.0009553268828843189, 9.888199806213379), 'TMLE': (0.04431011162452526, 19.39879584312439), 'Off-policy': (0.002366842021281551, 10.127542972564697), 'Double-Double': (0.00011952058035072609, 20.18014097213745), 'Direct Prediction': (0.004684087719539094, 10.288163661956787), 'SNet': (0.08763999671014253, 7.2823381423950195), 'FlexTENet': (8.452327650204974e-05, 93.61986517906189), 'OffsetNet': (0.0006221513309105989, 120.57066559791565), 'TNet': (3.635278924729268e-05, 107.19040989875793), 'TARNet': (2.7397156881401674e-05, 80.82287335395813), 'DragonNet': (0.03863392321733908, 3.2446095943450928), 'SNet3': (0.0077059248247529286, 7.905444860458374), 'DRNet': (0.002732512544664779, 111.77648735046387), 'RANet': (0.00010099807661106517, 160.62648725509644), 'PWNet': (0.00046070043578644597, 111.35953116416931), 'RNet': (0.004736415218132824, 55.99993705749512), 'XNet': (8.081870715685679e-06, 181.46513271331787)}
{'Regression Discontinuity': (0.0018324897180988313, 0.0011019706726074219), 'Propensity Stratification': (0.0022418382694750663, 0.0028867721557617188), 'Direct Difference': (0.41113980787689414, 0.0004630088806152344), 'Adjusted Direct': (0.006630004576593459, 9.742469549179077), 'Horvitz-Thompson': (0.00013717508117696775, 0.0004737377166748047), 'Doubly Robust': (1.929939477879897e-05, 10.03147578239441), 'TMLE': (0.17338362893790996, 19.37116289138794), 'Off-policy': (0.013324912625448842, 25.357083320617676), 'Double-Double': (2.215613796857108e-06, 42.40245199203491), 'Direct Prediction': (0.002335544019350073, 10.249707460403442), 'SNet': (0.07060260682078179, 10.256993293762207), 'FlexTENet': (0.00072309135304988, 135.0108060836792), 'OffsetNet': (0.0006503644476469944, 139.78981924057007), 'TNet': (0.0008699602409830772, 126.52632975578308), 'TARNet': (0.0004870617144168714, 105.89228582382202), 'DragonNet': (0.007619397480617361, 2.8105907440185547), 'SNet3': (0.05419152523960004, 5.402585029602051), 'DRNet': (0.004825293862038336, 131.64375853538513), 'RANet': (0.0009608467297761898, 192.096097946167), 'PWNet': (0.31712544627574984, 130.4281005859375), 'RNet': (0.00592252912936021, 71.99760341644287), 'XNet': (0.0004056888421373597, 259.07926201820374)}
{'Regression Discontinuity': (0.00310201419164932, 0.0009093284606933594), 'Propensity Stratification': (0.002422612563949289, 0.002630472183227539), 'Direct Difference': (0.436388077240452, 0.00044655799865722656), 'Adjusted Direct': (0.006167898794911761, 10.786684274673462), 'Horvitz-Thompson': (0.004068946385931634, 0.00044918060302734375), 'Doubly Robust': (7.892579676117776e-06, 11.316981554031372), 'TMLE': (0.003788289972077365, 19.82712149620056), 'Off-policy': (0.0029174242604937677, 10.238818407058716), 'Double-Double': (1.1775979197336338e-06, 20.263198852539062), 'Direct Prediction': (7.626595458999551e-05, 10.174819946289062), 'SNet': (0.017246422751573214, 22.116156578063965), 'FlexTENet': (7.950571213438902e-05, 144.35637593269348), 'OffsetNet': (0.0007196743551528282, 122.9154760837555), 'TNet': (1.8674045716295317e-05, 82.30021047592163), 'TARNet': (6.71711146201581e-05, 101.12683773040771), 'DragonNet': (0.004888771939462465, 3.1987292766571045), 'SNet3': (0.03709135090748852, 7.990415573120117), 'DRNet': (0.0015151840296398547, 88.33358311653137), 'RANet': (7.605617672447191e-06, 158.18913888931274), 'PWNet': (0.21148481554520773, 86.81722283363342), 'RNet': (0.00587242628500357, 54.632399559020996), 'XNet': (0.009107144953802998, 148.79051613807678)}
{'Regression Discontinuity': (0.001957133208644136, 0.0011036396026611328), 'Propensity Stratification': (0.0012492050233479403, 0.0030243396759033203), 'Direct Difference': (0.42041263964705317, 0.00047779083251953125), 'Adjusted Direct': (0.0052391438410435386, 9.948457479476929), 'Horvitz-Thompson': (0.01140943390176708, 0.0005002021789550781), 'Doubly Robust': (0.006605361417876308, 10.334343671798706), 'TMLE': (0.052958153819030865, 22.446956157684326), 'Off-policy': (0.0016846732184522093, 19.19055461883545), 'Double-Double': (4.935219401703679e-05, 35.60861921310425), 'Direct Prediction': (0.005495801038006544, 10.653669595718384), 'SNet': (0.0026033184733225733, 13.595649719238281), 'FlexTENet': (5.6032817566992325e-05, 137.46170592308044), 'OffsetNet': (0.0012467612470157922, 111.19243597984314), 'TNet': (7.492963563558044e-05, 109.65211296081543), 'TARNet': (2.685048928741059e-06, 78.32520818710327), 'DragonNet': (0.018347791437666218, 3.6767539978027344), 'SNet3': (0.000240652156622833, 13.240331172943115), 'DRNet': (8.613765684503651e-05, 115.11284923553467), 'RANet': (8.99821982960888e-05, 160.9664752483368), 'PWNet': (0.008186863421601019, 113.89335536956787), 'RNet': (0.00437767610823675, 52.52691054344177), 'XNet': (0.0001870149588624058, 222.35338735580444)}
{'Regression Discontinuity': (0.008141333608465638, 0.0009014606475830078), 'Propensity Stratification': (0.0023452152377658, 0.0026140213012695312), 'Direct Difference': (0.33095857049966204, 0.0004525184631347656), 'Adjusted Direct': (0.007745432591586206, 9.835212707519531), 'Horvitz-Thompson': (0.032022048058600136, 0.0004596710205078125), 'Doubly Robust': (0.0023980454977271435, 9.928722620010376), 'TMLE': (0.9285931240923677, 19.38680672645569), 'Off-policy': (0.0033640635895483915, 10.087507963180542), 'Double-Double': (7.866696904518755e-06, 20.71775197982788), 'Direct Prediction': (0.008269015322419448, 8.927526950836182), 'SNet': (0.10582857911002698, 9.595053434371948), 'FlexTENet': (0.00047892121757542306, 141.75268363952637), 'OffsetNet': (0.0013559172930241066, 140.99694752693176), 'TNet': (4.618405557097585e-07, 106.1848578453064), 'TARNet': (0.0002973810587722913, 96.45953583717346), 'DragonNet': (0.09812277366097463, 3.4939379692077637), 'SNet3': (0.05188536471324979, 6.90827202796936), 'DRNet': (0.00026302442163566485, 110.74848437309265), 'RANet': (2.075400357121575e-05, 165.23228406906128), 'PWNet': (14.522543712095414, 112.28363108634949), 'RNet': (0.0064384954767391835, 49.891053676605225), 'XNet': (0.00040606051595994716, 195.03626108169556)}
{'Regression Discontinuity': (0.0005173485379196275, 0.0010876655578613281), 'Propensity Stratification': (0.001712762375031115, 0.0030863285064697266), 'Direct Difference': (0.45723846023645787, 0.00045418739318847656), 'Adjusted Direct': (0.005380274212908503, 9.88191294670105), 'Horvitz-Thompson': (0.001570610123444859, 0.0004782676696777344), 'Doubly Robust': (0.0007482212827705465, 10.135143041610718), 'TMLE': (0.7420379098692242, 19.7740216255188), 'Off-policy': (0.0011374228413631071, 15.685301065444946), 'Double-Double': (3.000247246235613e-06, 30.419997215270996), 'Direct Prediction': (0.0022647688746735774, 10.48854374885559), 'SNet': (0.014465363941698527, 16.092684268951416), 'FlexTENet': (1.2090944608742156e-05, 122.12988090515137), 'OffsetNet': (0.0009706518160574325, 156.9555675983429), 'TNet': (0.00040786130064270315, 107.05765724182129), 'TARNet': (1.1401581414771744e-05, 98.76607394218445), 'DragonNet': (0.0023494745817451454, 2.998563766479492), 'SNet3': (0.05439050885048408, 7.297048568725586), 'DRNet': (0.0011324273456728077, 110.96063709259033), 'RANet': (0.00029720571382526494, 192.74063754081726), 'PWNet': (0.007295937485590359, 112.15028858184814), 'RNet': (0.0045165556904981224, 60.87451386451721), 'XNet': (3.4764229873351597e-09, 245.42489337921143)}
{'Regression Discontinuity': (0.003128670706932042, 0.0009024143218994141), 'Propensity Stratification': (0.0018855204321458895, 0.0026237964630126953), 'Direct Difference': (0.3962359967868415, 0.00046563148498535156), 'Adjusted Direct': (0.00674421892531664, 8.072457313537598), 'Horvitz-Thompson': (0.0015845928044149796, 0.00045490264892578125), 'Doubly Robust': (7.434059651757275e-06, 9.988139867782593), 'TMLE': (0.05230298508170486, 20.34966278076172), 'Off-policy': (0.011527745812818586, 11.025474071502686), 'Double-Double': (1.4975224268724312e-05, 20.732059478759766), 'Direct Prediction': (0.0006587440675288179, 9.960283517837524), 'SNet': (0.0035233830496187923, 20.111201763153076), 'FlexTENet': (1.896624167716023e-05, 131.54505896568298), 'OffsetNet': (0.00034853091883435067, 149.403902053833), 'TNet': (3.020077712217119e-06, 104.11315870285034), 'TARNet': (6.116753913088823e-05, 123.32322263717651), 'DragonNet': (0.006894247638033815, 6.094566345214844), 'SNet3': (0.02144363244902948, 12.563873767852783), 'DRNet': (0.01959750841739888, 109.99447679519653), 'RANet': (1.628483348423805e-05, 176.09503531455994), 'PWNet': (13.425658205186279, 108.52147316932678), 'RNet': (0.004866566749030857, 49.904133558273315), 'XNet': (0.002792286697436275, 186.06414413452148)}
{'Regression Discontinuity': (0.003299712019643346, 0.0010962486267089844), 'Propensity Stratification': (0.002010423092033117, 0.0027260780334472656), 'Direct Difference': (0.39690212402862535, 0.0004696846008300781), 'Adjusted Direct': (0.005630832799162739, 9.795171976089478), 'Horvitz-Thompson': (5.837447119481122e-05, 0.000492095947265625), 'Doubly Robust': (1.4148045305568239e-05, 10.285282373428345), 'TMLE': (0.05059535179020875, 20.129116773605347), 'Off-policy': (0.017404107175349934, 16.022200107574463), 'Double-Double': (0.00010094791267668077, 42.05550241470337), 'Direct Prediction': (0.0013866602244754064, 10.282613754272461), 'SNet': (0.05649960923322682, 11.447338581085205), 'FlexTENet': (0.0001480276371943984, 172.22244882583618), 'OffsetNet': (0.0017185707701067507, 130.18223237991333), 'TNet': (0.0015597187349891896, 69.37424540519714), 'TARNet': (0.00014468671947271227, 103.98406052589417), 'DragonNet': (0.009567863890599966, 4.737284183502197), 'SNet3': (0.005297631643668114, 12.95932149887085), 'DRNet': (153.8660603510059, 74.39712810516357), 'RANet': (0.0014590648960755136, 111.93273973464966), 'PWNet': (0.0035446629834015465, 74.17107677459717), 'RNet': (0.005103419369734484, 63.50870180130005), 'XNet': (0.0005033094523145613, 154.83958911895752)}
{'Regression Discontinuity': (0.0022702306183943087, 0.0009121894836425781), 'Propensity Stratification': (0.0020411614108599894, 0.00262451171875), 'Direct Difference': (0.41855509487417036, 0.0004711151123046875), 'Adjusted Direct': (0.00646613938343708, 8.478463172912598), 'Horvitz-Thompson': (0.0011179882843229626, 0.00046825408935546875), 'Doubly Robust': (0.006455745821665996, 10.267661809921265), 'TMLE': (0.008130630958397828, 20.256244659423828), 'Off-policy': (0.0069918359993859395, 10.759694814682007), 'Double-Double': (0.00012406231730516864, 22.04101252555847), 'Direct Prediction': (0.01027325022228195, 11.622892141342163), 'SNet': (0.0023132431965413014, 20.444847345352173), 'FlexTENet': (0.0001339455902227309, 151.43324160575867), 'OffsetNet': (0.0007676449623020094, 99.75827431678772), 'TNet': (3.275170637003963e-05, 83.33542251586914), 'TARNet': (0.00015820336312455597, 123.15375924110413), 'DragonNet': (0.019636470858786566, 4.4080891609191895), 'SNet3': (0.02392047410458877, 8.899003028869629), 'DRNet': (0.00023179022468863134, 89.42192196846008), 'RANet': (1.2702578388906308e-05, 147.2531385421753), 'PWNet': (0.02744083931859153, 88.0877993106842), 'RNet': (0.005690170994476766, 59.69805860519409), 'XNet': (0.0026159545853279144, 204.03939270973206)}
{'Regression Discontinuity': (0.003720519236822747, 0.000919342041015625), 'Propensity Stratification': (0.0019768001465212777, 0.002653837203979492), 'Direct Difference': (0.5462343651940332, 0.00046825408935546875), 'Adjusted Direct': (0.004810540093935265, 9.929404020309448), 'Horvitz-Thompson': (0.006701934817805268, 0.00047779083251953125), 'Doubly Robust': (0.0024360247014859598, 9.716113328933716), 'TMLE': (0.02374837260525565, 19.362760066986084), 'Off-policy': (0.002860151016210861, 13.67121958732605), 'Double-Double': (5.1303641659217174e-05, 31.03699541091919), 'Direct Prediction': (0.0038182941007816338, 9.868927955627441), 'SNet': (0.08763999671014253, 7.145705461502075), 'FlexTENet': (8.452327650204974e-05, 96.28631734848022), 'OffsetNet': (0.0006221513309105989, 135.26330256462097), 'TNet': (3.635278924729268e-05, 117.63943076133728), 'TARNet': (2.7397156881401674e-05, 87.6818459033966), 'DragonNet': (0.03863392321733908, 3.390867233276367), 'SNet3': (0.0077059248247529286, 8.087630271911621), 'DRNet': (0.002732512544664779, 122.50064277648926), 'RANet': (0.00010099807661106517, 176.0155382156372), 'PWNet': (0.00046070043578644597, 122.37150239944458), 'RNet': (0.004736415218132824, 60.280094385147095), 'XNet': (8.081870715685679e-06, 198.2853240966797)}
{'Regression Discontinuity': (0.0017384677722934528, 0.0009512901306152344), 'Propensity Stratification': (0.002039973888281088, 0.002887248992919922), 'Direct Difference': (0.5468448388736188, 0.0004782676696777344), 'Adjusted Direct': (0.0058529348907435715, 10.562434911727905), 'Horvitz-Thompson': (0.01286561328694034, 0.00046133995056152344), 'Doubly Robust': (0.01025677971154613, 10.5748450756073), 'TMLE': (0.4581465099607031, 21.10933232307434), 'Off-policy': (0.002696424711304428, 11.000928163528442), 'Double-Double': (3.1107814037702736e-05, 21.527926921844482), 'Direct Prediction': (0.019007997685341244, 11.29246973991394), 'SNet': (0.015563441461496248, 45.93396186828613), 'FlexTENet': (0.00010955846908114507, 108.54064345359802), 'OffsetNet': (0.0012725783940953875, 146.35668396949768), 'TNet': (1.3574902573500892e-05, 113.7124502658844), 'TARNet': (0.0001328639387153838, 83.34380197525024), 'DragonNet': (0.0212812618514165, 3.968465566635132), 'SNet3': (0.011354378296714469, 34.69174838066101), 'DRNet': (0.0068730977673632405, 117.78358268737793), 'RANet': (4.767805233010993e-07, 174.69852542877197), 'PWNet': (0.10464954757221429, 117.47509169578552), 'RNet': (0.0058561797860036124, 54.68242335319519), 'XNet': (0.0011976813119355591, 205.6974880695343)}
{'Regression Discontinuity': (0.0027715631086293806, 0.0009417533874511719), 'Propensity Stratification': (0.00253359423968618, 0.0028624534606933594), 'Direct Difference': (0.436388077240452, 0.00046443939208984375), 'Adjusted Direct': (0.0066416095001110625, 10.050151586532593), 'Horvitz-Thompson': (0.005144693695423892, 0.0004813671112060547), 'Doubly Robust': (9.157734082469436e-05, 10.307815074920654), 'TMLE': (0.29620246667761435, 20.672273874282837), 'Off-policy': (0.0036219015198485807, 18.23450255393982), 'Double-Double': (4.465998739721469e-07, 41.547783613204956), 'Direct Prediction': (0.0014240693968127637, 10.738346576690674), 'SNet': (0.017246422751573214, 22.24685049057007), 'FlexTENet': (7.950571213438902e-05, 149.5917522907257), 'OffsetNet': (0.0007196743551528282, 138.13339829444885), 'TNet': (1.8674045716295317e-05, 90.55153250694275), 'TARNet': (6.71711146201581e-05, 110.15634250640869), 'DragonNet': (0.004888771939462465, 3.2755842208862305), 'SNet3': (0.03709135090748852, 8.004951477050781), 'DRNet': (0.0015151840296398547, 96.58620357513428), 'RANet': (7.605617672447191e-06, 172.68312978744507), 'PWNet': (0.21148481554520773, 94.8058705329895), 'RNet': (0.00587242628500357, 58.71769118309021), 'XNet': (0.009107144953802998, 162.18329548835754)}
{'Regression Discontinuity': (0.0036810132920546564, 0.0009508132934570312), 'Propensity Stratification': (0.0010959102231435992, 0.002764463424682617), 'Direct Difference': (0.39349451983330713, 0.00046539306640625), 'Adjusted Direct': (0.005353401301548734, 10.63401484489441), 'Horvitz-Thompson': (0.004991386194321996, 0.0004525184631347656), 'Doubly Robust': (0.0013587249060340268, 9.459879398345947), 'TMLE': (2.2430102273058266, 21.527984619140625), 'Off-policy': (0.004259941018274388, 10.633346557617188), 'Double-Double': (1.3521041340797947e-05, 21.574626445770264), 'Direct Prediction': (0.004383071377424379, 11.243905067443848), 'SNet': (0.009014608812031328, 44.301265716552734), 'FlexTENet': (0.0002801430068334113, 110.44489169120789), 'OffsetNet': (0.0006249576008827902, 65.75963354110718), 'TNet': (1.1262803433675082e-06, 103.11932492256165), 'TARNet': (0.00010273709515383334, 65.26393914222717), 'DragonNet': (0.03181259165670653, 6.014346599578857), 'SNet3': (0.006010109744296953, 33.972867012023926), 'DRNet': (0.13746542387779034, 108.42945647239685), 'RANet': (1.597375324626337e-05, 162.0637514591217), 'PWNet': (1.7613381556097787, 108.00707817077637), 'RNet': (0.004820287494824888, 50.741634130477905), 'XNet': (0.002099428238067593, 194.44725227355957)}
{'Regression Discontinuity': (0.006155029417364108, 0.0009214878082275391), 'Propensity Stratification': (0.00226703154103797, 0.0026674270629882812), 'Direct Difference': (0.33095857049966204, 0.00046133995056152344), 'Adjusted Direct': (0.008448101291791485, 9.890167951583862), 'Horvitz-Thompson': (0.020745347339007517, 0.00046443939208984375), 'Doubly Robust': (0.018059173742070365, 9.719277381896973), 'TMLE': (0.033848026932755605, 19.421806573867798), 'Off-policy': (0.0067449095952748514, 13.812734603881836), 'Double-Double': (3.5011545206117057e-05, 37.130762338638306), 'Direct Prediction': (0.000111600575070886, 8.220861196517944), 'SNet': (0.10582857911002698, 9.20470380783081), 'FlexTENet': (0.00047892121757542306, 147.20821332931519), 'OffsetNet': (0.0013559172930241066, 158.3586139678955), 'TNet': (4.618405557097585e-07, 116.53568887710571), 'TARNet': (0.0002973810587722913, 104.87599086761475), 'DragonNet': (0.09812277366097463, 3.6833302974700928), 'SNet3': (0.05188536471324979, 7.052634239196777), 'DRNet': (0.00026302442163566485, 121.9344732761383), 'RANet': (2.075400357121575e-05, 181.14692616462708), 'PWNet': (14.522543712095414, 123.65717101097107), 'RNet': (0.0064384954767391835, 54.032784938812256), 'XNet': (0.00040606051595994716, 213.49142932891846)}
{'Regression Discontinuity': (0.0048154038116291, 0.0009214878082275391), 'Propensity Stratification': (0.0012404306933016, 0.002537965774536133), 'Direct Difference': (0.3214801816919686, 0.0004558563232421875), 'Adjusted Direct': (0.006257798957718776, 9.494213581085205), 'Horvitz-Thompson': (8.647379968864563e-07, 0.000476837158203125), 'Doubly Robust': (5.022596453674447e-05, 10.846511602401733), 'TMLE': (0.051194763378912565, 20.990485668182373), 'Off-policy': (0.0024298357723705746, 11.309070348739624), 'Double-Double': (1.8557641797108973e-05, 21.132999420166016), 'Direct Prediction': (0.0009611835378151716, 10.508836030960083), 'SNet': (4.87736196299668e-07, 25.867573976516724), 'FlexTENet': (0.00033955763885966855, 118.0869255065918), 'OffsetNet': (0.0008099810712452302, 113.27898812294006), 'TNet': (0.0001874043564106114, 102.06687998771667), 'TARNet': (0.00015223889315396186, 90.67606782913208), 'DragonNet': (0.03879642436808264, 6.2617199420928955), 'SNet3': (0.007663125958337683, 14.401669263839722), 'DRNet': (0.0009884898846829037, 106.2448103427887), 'RANet': (0.00018074994921746278, 167.66794538497925), 'PWNet': (2.9943779044838443, 106.60862731933594), 'RNet': (0.0055974785435742086, 54.52007007598877), 'XNet': (0.0013671950529323869, 205.63571119308472)}
{'Regression Discontinuity': (0.004334767465566054, 0.0009675025939941406), 'Propensity Stratification': (0.001959173104542318, 0.0027353763580322266), 'Direct Difference': (0.3962359967868415, 0.0004723072052001953), 'Adjusted Direct': (0.007284306904517162, 8.339994668960571), 'Horvitz-Thompson': (0.0002106981481685281, 0.0005908012390136719), 'Doubly Robust': (7.911712518047213e-06, 11.19548487663269), 'TMLE': (0.3625497968271839, 20.72590398788452), 'Off-policy': (0.012143815052436023, 16.409069299697876), 'Double-Double': (6.48621657635575e-05, 36.3291916847229), 'Direct Prediction': (0.005353454633652589, 10.312632322311401), 'SNet': (0.0035233830496187923, 20.61851930618286), 'FlexTENet': (1.896624167716023e-05, 137.80579447746277), 'OffsetNet': (0.00034853091883435067, 169.85096430778503), 'TNet': (3.020077712217119e-06, 114.93636298179626), 'TARNet': (6.116753913088823e-05, 134.44944262504578), 'DragonNet': (0.006894247638033815, 6.546971797943115), 'SNet3': (0.02144363244902948, 13.224870443344116), 'DRNet': (0.01959750841739888, 121.5782585144043), 'RANet': (1.628483348423805e-05, 193.27453923225403), 'PWNet': (13.425658205186279, 119.67543077468872), 'RNet': (0.004866566749030857, 53.96586632728577), 'XNet': (0.002792286697436275, 203.75450205802917)}
